1897	22.8104
1898	23.3542
1899	24.4418
1900	23.1729
1901	22.2665
1902	22.5082
1903	23.6865
1904	23.4146
1905	23.1729
1906	23.0521
1907	22.8406
1908	23.5052
1909	23.9886
1910	23.475
1911	23.2333
1912	23.2031
1913	23.6261
1914	23.2333
1915	22.6593
1916	23.3844
1917	24.0491
1918	23.5355
1919	23.6865
1920	22.9614
1921	23.898
1922	24.5929
1923	23.9886
1924	23.5355
1925	23.2635
1926	23.9886
1927	23.7772
1928	23.3542
1929	23.2635
1930	23.2333
1931	24.5627
1932	24.472
1933	24.1397
1934	23.7469
1935	23.9584
1936	24.8044
1937	23.4448
1938	25.1367
1939	24.2303
1940	23.9584
1941	24.5325
1942	24.6835
1943	24.8044
1944	24.1699
1945	23.2938
1946	23.8678
1947	24.321
1948	24.0189
1949	24.1397
1950	24.8044
1951	24.3814
1952	23.2031
1953	23.324
1954	24.1397
1955	23.4448
1956	21.6623
1957	23.8376
1958	22.4478
1959	23.0823
1960	22.3874
1961	23.9886
1962	23.7167
1963	24.3814
1964	23.5052
1965	23.2333
1966	24.6835
1967	24.0189
1968	24.1397
1969	22.6593
1970	23.5355
1971	24.0491
1972	24.321
1973	23.4146
1974	24.4116
1975	24.3814
1976	23.1729
1977	23.0521
1978	23.6865
1979	25.1971
1980	24.0793
1981	24.3814
1982	24.0793
1983	23.898
1984	24.1397
1985	26.0431
1986	24.8044
1987	24.2908
1988	24.7742
1989	24.744
1990	25.3784
1991	24.3512
1992	23.8678
1993	25.1367
1994	24.5325
1995	23.7469
1996	23.2031
1997	23.5657
1998	23.2031
1999	24.1095
